battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,battery_power_scaled,clock_speed_scaled,fc_scaled,int_memory_scaled,m_dep_scaled,mobile_wt_scaled,n_cores_scaled,pc_scaled,px_height_scaled,px_width_scaled,ram_scaled,sc_h_scaled,sc_w_scaled,talk_time_scaled,CatRam,SqPx,Perfomance
725,0,1.3,1,16,0,60,0.4,160,8,17,1134,1249,1326,10,4,15,1,0,0,1,-1.168925002824725,-0.2724319077295465,2.6934412606109417,1.5408867088320406,-0.3528778083424879,0.5580828304753818,1.5212493854529545,1.1683548113647708,1.1019274762333549,-0.00582168517036258,-0.7360459505340823,-0.5475771855040708,-0.4057118003557487,0.7302398134149221,1,1416366,10.594921875
1696,0,1.7,0,1,0,13,0.9,97,3,2,179,772,523,5,0,4,0,1,1,0,1.0413676696745289,0.21788423666558757,-0.7624946625030504,-1.0499042588502143,1.3811654758957816,-1.2220406225117602,-0.6647678374999907,-1.3057501043508444,-1.0505739756268795,-1.1097548301765159,-1.4765060761883473,-1.7346077198723144,-1.3241312691859664,-1.2834573406497911,0,138188,5.2107421875
589,1,2.3,1,1,0,61,0.6,160,4,10,429,815,2113,13,7,2,1,0,1,1,-1.4785025553065976,0.9533584532582887,-0.7624946625030504,1.5960099209103864,0.34073950535281977,0.5580828304753818,-0.22756439290940167,0.013772517364150388,-0.48709192016608527,-1.0102388443583512,-0.010339700359852325,0.16464113511687545,0.2831028012669145,-1.6495840959342845,1,349635,8.3634765625
688,0,2.5,1,0,0,57,0.8,131,7,3,426,1964,3745,17,1,4,0,1,0,3,-1.253148307544058,1.198516525455856,-0.9928903907106499,1.375517072597003,1.0343568190481278,-0.26133907645520743,1.0840459408623655,-1.14080977663647,-0.4938537048316148,1.6489208697130748,1.494555598603735,1.1142655626114704,-1.094526401978412,-1.2834573406497911,3,836664,13.1572265625
1725,1,1.6,1,6,1,6,0.5,119,2,18,609,1307,3429,6,5,4,1,1,0,3,1.1073805301302224,0.0953052005668042,0.38948397853494693,-1.4357667433986352,-0.006069151494834045,-0.6004102103575202,-1.1019712820905798,1.333295139079145,-0.08138484023431333,0.1284091794215806,1.2031665578730404,-1.4972016129986656,-0.1761069331481943,-1.2834573406497911,3,795963,6.9486328125
1104,0,1.7,0,1,1,60,0.4,199,2,13,653,1413,1229,6,0,3,1,1,1,0,-0.3062052058347998,0.21788423666558757,-0.7624946625030504,1.5408867088320406,-0.3528778083424879,1.6600640156578983,-1.1019712820905798,0.5085935005072734,0.017788001526786473,0.37372765608961467,-0.8254913206317955,-1.4972016129986656,-1.3241312691859664,-1.4665207182920377,1,922689,4.9001953125
790,0,2.0,1,16,1,11,0.3,87,6,17,347,730,3169,6,1,2,1,0,1,2,-1.0209651431826532,0.5856213449619383,2.6934412606109417,-1.160150683006906,-0.6996864651901419,-1.5045999007636874,0.6468424962717764,1.1683548113647708,-0.6719140343572259,-1.2069564907430954,0.9634160813224689,-1.4972016129986656,-1.094526401978412,-1.6495840959342845,3,253310,11.0947265625
1122,0,2.8,0,0,0,28,0.6,184,3,4,1578,1963,1402,14,10,3,0,1,0,1,-0.2652317062416108,1.5662536337522064,-0.9928903907106499,-0.22305607767502658,0.34073950535281977,1.2362250982800074,-0.6647678374999907,-0.9758694489220956,2.1026716067317257,1.6466065444614897,-0.6659650420039152,0.40204724199052416,0.9719174028895778,-1.4665207182920377,1,3097614,7.169140625
560,0,0.5,1,15,0,50,0.3,159,2,20,1448,1613,2150,18,12,11,1,1,0,2,-1.5445154157622911,-1.253064196519815,2.4630455324033425,0.9896545880485821,-0.6996864651901419,0.5298269026501891,-1.1019712820905798,1.6631757945078938,1.8096609378921125,0.8365927064066601,0.023778636687729005,1.351671669485119,1.4311271373046865,-0.002013697154064573,1,2335624,4.599609375
504,1,0.5,1,2,1,46,0.9,172,5,14,280,1795,2085,13,5,8,1,0,0,1,-1.6719885256077682,-1.253064196519815,-0.532098934295451,0.7691617397351987,1.3811654758957816,0.8971539643776945,0.20963905168118738,0.6735338282216478,-0.8229272252207187,1.2577999021951713,-0.036158982449913876,0.16464113511687545,-0.1761069331481943,-0.5512038300808045,1,502600,7.5361328125
1347,0,2.9,0,5,0,44,0.6,132,1,14,434,967,2484,18,2,11,1,0,1,2,0.2469370386732523,1.6888326698509901,0.15908825032734747,0.658915315578507,0.34073950535281977,-0.2330831486300147,-1.5391747266811688,0.6735338282216478,-0.47582227905686936,-0.6584614061173967,0.3317657873334632,1.351671669485119,-0.8649215347708576,-0.002013697154064573,2,419678,6.32578125
1154,0,0.5,0,12,1,14,0.7,156,7,14,251,1801,587,8,3,4,1,1,1,0,-0.19238992918705247,-1.253064196519815,1.7718583477805439,-0.9947810467718684,0.6875481622004737,0.44505911917461083,1.0840459408623655,0.6735338282216478,-0.8882911436541708,1.271685853704683,-1.4174905742682067,-1.0223893992513682,-0.6353166675633032,-1.2834573406497911,0,452051,8.0732421875
1646,1,2.3,0,8,1,41,0.2,185,2,10,1725,1932,3339,18,10,19,1,1,0,3,0.9275523930267815,0.9533584532582887,0.8502754349501459,0.49354567934346943,-1.0464951220377958,1.2644810261052,-1.1019712820905798,0.013772517364150388,2.4339990553426727,1.5748624616623477,1.1201760082978427,1.351671669485119,0.9719174028895778,1.4624933239839086,3,3332700,7.5607421875
1727,0,2.1,0,2,1,63,0.6,85,7,8,1463,1992,2457,19,13,7,1,0,1,3,1.1119331411961322,0.7082003810607219,-0.532098934295451,1.706256345067078,0.34073950535281977,-1.561111756414073,1.0840459408623655,-0.31610813806459825,1.8434698612197602,1.7137219767574612,0.30686862246090385,1.5890777763587678,1.6607320045122411,-0.7342672077230512,2,2914296,11.4994140625
1253,1,0.5,1,5,1,5,0.2,152,2,19,685,714,1878,15,0,4,1,1,0,1,0.03296431857548729,-1.253064196519815,0.15908825032734747,-1.490889955476981,-1.0464951220377958,0.3320354078738399,-1.1019712820905798,1.4982354667935194,0.08991370462576816,-1.243985694768459,-0.22703724647286888,0.6394533488641729,-1.3241312691859664,-1.2834573406497911,1,489090,4.333984375
1674,0,2.8,1,0,1,52,0.2,89,3,7,1432,1649,2030,7,0,6,1,0,0,2,0.99128894794952,1.5662536337522064,-0.9928903907106499,1.0999010122052737,-1.0464951220377958,-1.448088045113302,-0.6647678374999907,-0.4810484657789726,1.7735980863426217,0.9199084154637283,-0.08687542941253477,-1.259795506125017,-1.3241312691859664,-0.9173305853652978,1,2361368,7.782421875
1656,0,1.0,0,5,1,34,0.1,166,3,7,880,1456,1629,15,12,14,1,1,0,1,0.950315448356331,-0.6401690160258973,0.15908825032734747,0.10768319479504852,-1.3933037788854497,0.7276183974265381,-0.6647678374999907,-0.4810484657789726,0.5294297078851877,0.47324364190777946,-0.4566444336309162,0.6394533488641729,1.4311271373046865,0.5471764357726754,1,1281280,5.5908203125
1948,0,2.8,1,5,1,18,0.2,135,2,14,477,571,816,16,2,3,1,0,0,0,1.6149966639791755,1.5662536337522064,0.15908825032734747,-0.7742881984584851,-1.0464951220377958,-0.1483153651544365,-1.1019712820905798,0.6735338282216478,-0.3789033655176127,-1.5749342057451465,-1.2063257314602034,0.8768594557378216,-0.8649215347708576,-1.4665207182920377,0,272367,5.596875
1195,1,2.8,0,1,1,20,0.8,110,2,14,1580,1652,504,9,3,12,1,1,0,0,-0.09906140233589965,1.5662536337522064,-0.7624946625030504,-0.6640417743017933,1.0343568190481278,-0.8547135607842548,-1.1019712820905798,0.6735338282216478,2.1071794631754117,0.9268513912184839,-1.4940263033208891,-0.7849832923777195,-0.6353166675633032,0.18104968048818207,0,2610160,5.2921875
1218,1,2.8,1,3,0,39,0.8,150,7,14,1122,1746,1667,10,0,12,0,0,0,1,-0.04670637507793586,1.5662536337522064,-0.3017032060878515,0.38329925518677777,1.0343568190481278,0.2755235522234544,1.0840459408623655,0.6735338282216478,1.0748803375712366,1.1443979648674953,-0.4216039793658327,-0.5475771855040708,-1.3241312691859664,0.18104968048818207,1,1959012,11.4279296875
1514,0,2.9,0,0,0,27,0.2,118,3,1,186,1810,1152,8,3,20,0,1,1,1,0.6270800626767284,1.6888326698509901,-0.9928903907106499,-0.2781792897533724,-1.0464951220377958,-0.6286661381827129,-0.6647678374999907,-1.4706904320652185,-1.0347964780739773,1.29251478096895,-0.8964943463794647,-1.0223893992513682,-0.6353166675633032,1.6455567016261552,1,336660,7.025
531,0,1.1,0,10,0,63,0.7,189,7,14,145,1903,2958,17,1,19,0,1,0,2,-1.6105282762179847,-0.5175899799271135,1.311066891365345,1.706256345067078,0.6875481622004737,1.377504737405971,1.0840459408623655,0.6735338282216478,-1.1272075351695476,1.507747029366376,0.7688493484295051,1.1142655626114704,-1.094526401978412,1.4624933239839086,2,275935,10.988671875
1723,1,1.1,1,1,0,42,1.0,164,8,14,202,1791,3587,10,5,3,1,0,0,3,1.1028279190643124,-0.5175899799271135,-0.7624946625030504,0.5486688914218153,1.7279741327434355,0.6711065417761527,1.5212493854529545,0.6735338282216478,-0.9987336265244865,1.2485426011888305,1.3488610782383876,-0.5475771855040708,-0.1761069331481943,-1.4665207182920377,3,361782,12.6029296875
1057,0,2.1,0,4,0,5,0.5,154,5,13,416,1055,3705,6,4,13,1,0,0,3,-0.41319156588368233,0.7082003810607219,-0.07130747788025202,-1.490889955476981,-0.006069151494834045,0.38854726352422536,0.20963905168118738,0.5085935005072734,-0.5163929870500465,-0.45480078397789664,1.4576709099036471,-1.4972016129986656,-0.4057118003557487,0.3641130581304287,3,438880,10.7181640625
1054,1,1.8,1,3,1,40,0.8,196,7,10,27,774,2296,16,12,12,1,0,1,1,-0.4200204824825472,0.3404632727643712,-0.3017032060878515,0.4384224672651236,1.0343568190481278,1.57529623218232,1.0840459408623655,0.013772517364150388,-1.3931710653470426,-1.1051261796733456,0.15840775044304994,0.8768594557378216,1.4311271373046865,0.18104968048818207,2,20898,11.0421875
576,0,1.2,0,1,0,30,0.8,162,8,5,847,893,2800,11,6,16,0,1,1,2,-1.508094527235012,-0.3950109438283302,-0.7624946625030504,-0.11280965351833487,1.0343568190481278,0.6145946861257672,1.5212493854529545,-0.8109291212077213,0.45505007656436286,-0.8297214747347035,0.6231548280641578,-0.310171078630422,0.053497934059360104,0.9133031910571687,2,756371,11.934375
578,1,2.6,1,2,1,57,0.2,162,8,8,1025,1433,1270,15,3,5,1,0,1,0,-1.503541916169102,1.3210955615546396,-0.532098934295451,1.375517072597003,-1.0464951220377958,0.6145946861257672,1.5212493854529545,-0.31610813806459825,0.8562493000524485,0.42001416112131923,-0.7876845147142053,0.6394533488641729,-0.6353166675633032,-1.1003939630075446,1,1468825,11.840234375
1960,1,2.1,0,1,0,7,0.2,165,7,9,868,877,3773,11,9,6,0,1,1,3,1.642312330374635,0.7082003810607219,-0.7624946625030504,-1.3806435313202894,-1.0464951220377958,0.6993624696013454,1.0840459408623655,-0.15116781035022395,0.5023825692230696,-0.8667506787600671,1.5203748806937967,-0.310171078630422,0.7423125356820234,-0.9173305853652978,3,761236,12.7845703125
596,0,2.1,1,9,0,64,0.8,111,8,15,885,1854,3238,16,13,10,0,0,0,3,-1.462568416575913,0.7082003810607219,1.0806711631577455,1.761379557145424,1.0343568190481278,-0.826457632959062,1.5212493854529545,0.838474155936022,0.5406993489944036,1.3943450920387,1.0270421693301206,0.8768594557378216,1.6607320045122411,-0.18507707479631122,3,1640790,13.262109375
673,1,1.7,1,3,1,22,0.1,88,1,5,594,1088,2050,7,2,17,1,1,0,1,-1.287292890538382,0.21788423666558757,-0.3017032060878515,-0.5537953501451016,-1.3933037788854497,-1.4763439729384948,-1.5391747266811688,-0.8109291212077213,-0.115193763561961,-0.37842805067558416,-0.06843308506249081,-1.259795506125017,-0.8649215347708576,1.0963665686994153,1,646272,4.701953125
1547,1,3.0,1,2,1,14,0.7,198,3,19,1042,1832,2059,5,0,15,1,0,1,2,0.7021981452642417,1.8114117059497739,-0.532098934295451,-0.9947810467718684,0.6875481622004737,1.6318080878327055,-0.6647678374999907,1.4982354667935194,0.8945660798237824,1.343429936503825,-0.06013403010497102,-1.7346077198723144,-1.3241312691859664,0.7302398134149221,1,1908944,8.0107421875
718,0,0.7,1,0,1,21,0.8,88,1,7,518,830,1754,17,11,9,1,0,1,1,-1.1848591415554095,-1.007906124322248,-0.9928903907106499,-0.6089185622234475,1.0343568190481278,-1.4763439729384948,-1.5391747266811688,-0.4810484657789726,-0.2864923084220425,-0.9755239655845728,-0.34137978144314146,1.1142655626114704,1.2015222700971322,-0.36814045243855786,1,429940,3.412890625
1760,0,1.4,1,5,0,63,0.8,127,8,19,1382,1383,2053,19,12,16,0,1,0,2,1.1870512237836455,-0.14985287163076313,0.15908825032734747,1.706256345067078,1.0343568190481278,-0.37436278775597837,1.5212493854529545,1.4982354667935194,1.6609016752504628,0.30429789854205785,-0.06566673340998422,1.5890777763587678,1.4311271373046865,0.9133031910571687,1,1911306,11.4048828125
864,0,1.7,0,3,1,35,0.3,103,3,7,663,1805,1904,12,8,13,1,1,1,1,-0.8525185337439871,0.21788423666558757,-0.3017032060878515,0.16280640687339437,-0.6996864651901419,-1.052505055560604,-0.6647678374999907,-0.4810484657789726,0.04032728374521825,1.2809431547110237,-0.20306219881781173,-0.07276497175677328,0.5127076684744689,0.3641130581304287,1,1196715,6.559375
1654,1,1.5,1,0,1,43,0.3,109,2,0,546,629,3112,12,5,10,1,1,0,3,0.9457628372904211,-0.027273835531979467,-0.9928903907106499,0.6037921035001611,-0.6996864651901419,-0.8829694886094475,-1.1019712820905798,-1.635630759779593,-0.2233823182104335,-1.4407033411532033,0.9108553999248437,-0.07276497175677328,-0.1761069331481943,-0.18507707479631122,3,343434,6.5390625
547,0,1.9,1,1,0,37,0.4,154,5,4,371,541,2705,17,3,10,1,1,0,1,-1.5741073876907055,0.4630423088631546,-0.7624946625030504,0.27305283103008604,-0.3528778083424879,0.38854726352422536,0.20963905168118738,-0.9758694489220956,-0.6178197570329895,-1.6443639632927034,0.535553692401449,1.1142655626114704,-0.6353166675633032,-0.18507707479631122,2,200711,9.5416015625
1457,0,1.9,1,1,1,16,0.3,102,3,10,1013,1287,1440,17,8,12,1,0,1,1,0.4973306472982965,0.4630423088631546,-0.7624946625030504,-0.8845346226151768,-0.6996864651901419,-1.0807609833857965,-0.6647678374999907,0.013772517364150388,0.8292021613903303,0.08212267438987605,-0.6309245877388316,1.1142655626114704,0.5127076684744689,0.18104968048818207,1,1303731,6.30625
623,1,0.9,0,1,1,3,0.1,102,8,7,1749,1781,3537,16,13,3,1,0,1,3,-1.4011081671861294,-0.7627480521246808,-0.7624946625030504,-1.6011363796336728,-1.3933037788854497,-1.0807609833857965,1.5212493854529545,-0.4810484657789726,2.488093332666909,1.2253993486729782,1.302755217363278,0.8768594557378216,1.6607320045122411,-1.4665207182920377,3,3114969,12.3541015625
1073,1,0.5,1,0,0,51,0.5,145,7,0,690,804,2908,6,0,18,0,1,0,2,-0.3767706773564032,-1.253064196519815,-0.9928903907106499,1.044777800126928,-0.006069151494834045,0.13424391309749079,1.0840459408623655,-1.635630759779593,0.10118334573498404,-1.0356964221257887,0.7227434875543952,-1.4972016129986656,-1.3241312691859664,1.279429946341662,2,554760,10.33984375
1793,0,0.7,1,11,0,27,0.4,154,5,13,586,722,1370,16,3,19,1,0,1,1,1.2621693063711588,-1.007906124322248,1.5414626195729444,-0.2781792897533724,-0.3528778083424879,0.38854726352422536,0.20963905168118738,0.5085935005072734,-0.1332251893367064,-1.2254710927557773,-0.6954727929639856,0.8768594557378216,-0.6353166675633032,1.4624933239839086,1,423092,7.037890625
1936,0,2.1,1,10,1,46,0.6,104,3,20,667,1036,2552,14,7,13,1,0,0,2,1.5876809975837163,0.7082003810607219,1.311066891365345,0.7691617397351987,0.34073950535281977,-1.024249127735411,-0.6647678374999907,1.6631757945078938,0.04934299663259096,-0.49877296375801594,0.3944697581236127,0.40204724199052416,0.2831028012669145,0.3641130581304287,2,691012,7.5921875
1720,1,0.7,1,0,0,19,0.1,137,2,3,409,646,1222,13,2,7,0,0,0,1,1.0959990024654476,-1.007906124322248,-0.9928903907106499,-0.7191649863801393,-1.3933037788854497,-0.09180350950405104,-1.1019712820905798,-1.14080977663647,-0.5321704846029488,-1.4013598118762545,-0.8319461411543109,0.16464113511687545,-0.8649215347708576,-0.7342672077230512,1,264214,3.893359375
823,1,2.7,1,13,0,60,0.5,148,8,19,822,1449,905,14,11,17,1,1,1,0,-0.94584706059514,1.4436745976534233,2.0022540759881435,1.5408867088320406,-0.006069151494834045,0.219011696573069,1.5212493854529545,1.4982354667935194,0.39870187101828347,0.45704336514668287,-1.1242572991025077,0.40204724199052416,1.2015222700971322,1.0963665686994153,0,1191078,11.5837890625
812,0,0.5,1,1,0,64,1.0,106,4,7,35,1309,3102,6,0,2,0,0,0,2,-0.9708864214576444,-1.253064196519815,-0.7624946625030504,1.761379557145424,1.7279741327434355,-0.9677372720850257,-0.22756439290940167,-0.4810484657789726,-1.3751396395722972,0.13303782992475105,0.9016342277498216,-1.4972016129986656,-1.3241312691859664,-1.6495840959342845,3,45815,7.529296875
987,0,1.3,1,0,1,61,0.4,107,3,9,581,820,3963,9,4,20,1,0,1,3,-0.5725329531905287,-0.2724319077295465,-0.9928903907106499,1.5960099209103864,-0.3528778083424879,-0.939481344259833,-0.6647678374999907,-0.15116781035022395,-0.1444948304459223,-0.998667218100425,1.6955771520192142,-0.7849832923777195,-0.4057118003557487,1.6455567016261552,3,476420,8.1701171875
980,1,0.5,0,0,1,33,0.9,160,6,0,1008,1758,2268,7,5,4,1,1,0,2,-0.5884670919212133,-1.253064196519815,-0.9928903907106499,0.05255998271670267,1.3811654758957816,0.5580828304753818,0.6468424962717764,-1.635630759779593,0.8179325202811144,1.172169867886518,0.13258846835298838,-1.259795506125017,-0.1761069331481943,-1.2834573406497911,2,1772064,8.71484375
1757,0,0.5,0,8,0,49,0.5,180,6,14,265,713,2056,7,5,4,0,0,0,1,1.1802223071847806,-1.253064196519815,0.8502754349501459,0.9345313759702363,-0.006069151494834045,1.1232013869792363,0.6468424962717764,0.6735338282216478,-0.8567361485483663,-1.2463000200200443,-0.06290038175747761,-1.259795506125017,-0.1761069331481943,-1.2834573406497911,1,188945,8.5078125
643,0,1.0,0,9,1,18,0.2,187,8,12,442,1079,2648,7,5,18,1,1,1,1,-1.3555820565270305,-0.6401690160258973,1.0806711631577455,-0.7742881984584851,-1.0464951220377958,1.3209928817555854,1.5212493854529545,0.34365317279289903,-0.45779085328212393,-0.3992569779398512,0.4829930110038237,-1.259795506125017,-0.1761069331481943,1.279429946341662,2,476918,11.5859375
1063,0,1.4,1,2,1,48,1.0,128,5,4,127,683,2910,15,13,9,1,1,1,2,-0.39953373268595266,-0.14985287163076313,-0.532098934295451,0.8794081638918904,1.7279741327434355,-0.3461068599307856,0.20963905168118738,-0.9758694489220956,-1.1677782431627248,-1.3157297775676011,0.7245877219893996,0.6394533488641729,1.6607320045122411,-0.36814045243855786,2,86741,9.241796875
1925,0,3.0,1,0,1,16,0.8,175,8,11,983,1087,2173,7,3,19,1,1,0,2,1.5626416367212117,1.8114117059497739,-0.9928903907106499,-0.8845346226151768,1.0343568190481278,0.9819217478532727,1.5212493854529545,0.17871284507852472,0.761584314735035,-0.38074237592716936,0.04498733269027956,-1.259795506125017,-0.6353166675633032,1.4624933239839086,1,1068521,13.1220703125
1484,0,3.0,0,3,0,12,0.6,134,3,5,916,969,1457,14,4,20,1,1,0,1,0.5587908966880801,1.8114117059497739,-0.3017032060878515,-1.1050274709285601,0.34073950535281977,-0.17657129297962923,-0.6647678374999907,-0.8109291212077213,0.6105711238715421,-0.6538327556142262,-0.6152485950412943,0.40204724199052416,-0.4057118003557487,1.6455567016261552,1,887604,7.4228515625
1408,1,2.5,0,3,0,32,0.1,151,4,6,875,982,3162,19,18,3,1,0,0,3,0.3857916761835041,1.198516525455856,-0.3017032060878515,-0.002563229361643179,-1.3933037788854497,0.3037794800486472,-0.22756439290940167,-0.6459887934933469,0.5181600667759718,-0.6237465273436182,0.9569612607999535,1.5890777763587678,2.8087563405500133,-1.4665207182920377,3,859250,9.587890625
799,1,2.3,0,1,1,63,0.8,144,8,6,361,975,431,15,6,6,1,1,1,0,-1.0004783933860588,0.9533584532582887,-0.7624946625030504,1.706256345067078,1.0343568190481278,0.10598798527229807,1.5212493854529545,-0.6459887934933469,-0.6403590392514213,-0.6399468041047148,-1.5613408601985497,0.6394533488641729,0.053497934059360104,-0.9173305853652978,0,351975,10.7208984375
1522,1,0.7,1,4,0,28,0.2,124,1,5,952,1191,1368,14,5,17,1,0,1,1,0.645290506940368,-1.007906124322248,-0.07130747788025202,-0.22305607767502658,-1.0464951220377958,-0.45913057123155654,-1.5391747266811688,-0.8109291212077213,0.6917125398578965,-0.14005254976230574,-0.6973170273989899,0.40204724199052416,-0.1761069331481943,1.0963665686994153,1,1133832,3.0359375
1156,1,1.2,1,0,1,50,0.8,159,2,0,322,547,470,7,0,15,1,1,0,0,-0.1878373181211426,-0.3950109438283302,-0.9928903907106499,0.9896545880485821,1.0343568190481278,0.5298269026501891,-1.1019712820905798,-1.635630759779593,-0.7282622399033052,-1.630478011783192,-1.525378288715964,-1.259795506125017,-1.3241312691859664,0.7302398134149221,0,176134,3.658984375
587,1,2.5,0,16,1,51,0.6,111,1,17,244,1361,2746,10,4,7,1,0,1,2,-1.4830551663725076,1.198516525455856,2.6934412606109417,1.044777800126928,0.34073950535281977,-0.826457632959062,-1.5391747266811688,1.1683548113647708,-0.9040686412070731,0.2533827430071829,0.5733604983190391,-0.5475771855040708,-0.4057118003557487,-0.7342672077230512,2,332084,6.181640625
